"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1195928227975438338","https://twitter.com/livelessful/status/1195928227975438338","low key depressed? lmao just know you ain’t alone dawg","2019-11-17 04:54 +0000","320.0","19.0","0.059375","0.0","0.0","9.0","4.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1195468246113275904","https://twitter.com/livelessful/status/1195468246113275904","stomp on those crunchy lookin leaves like there's no tomorrow. because honestly no one knows if tomorrow will happen. we all just assume it will. make the most of your time","2019-11-15 22:26 +0000","0.0","0.0","NaN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1195464564688801792","https://twitter.com/livelessful/status/1195464564688801792","tell your homies you love them","2019-11-15 22:12 +0000","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1195428562532220930","https://twitter.com/livelessful/status/1195428562532220930","👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿
👉🏿👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👈🏿
👉🏿👉🏾👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👈🏾👈🏿
👉🏿👉🏾👉🏽👇🏼👇🏼👇🏼👇🏼👇🏼👈🏽👈🏾👈🏿
👉🏿👉🏾👉🏽👉🏼👇🏻👇🏻👇🏻👈🏼👈🏽👈🏾👈🏿
👉🏿👉🏾 👉🏽 love yourself, 👈🏽👈🏾👈🏿
👉🏿👉🏾👉🏽👉🏼    hoe      👈🏼👈🏽👈🏾👈🏿
👉🏿👉🏾👉🏽👆🏼👆🏼👆🏼👆🏼👆🏼👈🏽👈🏾👈🏿
👉🏿👉🏾👆🏽👆🏽👆🏽👆🏽👆🏽👆🏽👆🏽👈🏾👈🏿
👉🏿👆🏾👆🏾👆🏾👆🏾👆🏾👆🏾👆🏾👆🏾👆🏾👈🏿
👉🏿👆🏿👆🏿👆🏿👆🏿👆🏿👆🏿👆🏿👆🏿👆🏿👈🏿","2019-11-15 19:49 +0000","372.0","22.0","0.05913978494623656","1.0","0.0","14.0","0.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1195385291135234049","https://twitter.com/livelessful/status/1195385291135234049","learn as much as you possibly can. knowledge is power.","2019-11-15 16:57 +0000","355.0","17.0","0.04788732394366197","0.0","1.0","7.0","4.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1195315462701232128","https://twitter.com/livelessful/status/1195315462701232128","@valeriazamare @SadhanaShakti1 Yeah hahah it was supposed to be humorous because it actually is extremely difficult. here’s another version. I hope you both have an amazing day full of love and peace 💛 https://t.co/kscUwscslm","2019-11-15 12:19 +0000","57.0","12.0","0.21052631578947367","0.0","0.0","2.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","7","7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1195211932464222208","https://twitter.com/livelessful/status/1195211932464222208","sad? just don’t be","2019-11-15 05:28 +0000","334.0","19.0","0.05688622754491018","0.0","1.0","6.0","2.0","0.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1195174449466740737","https://twitter.com/livelessful/status/1195174449466740737","kill ‘em with kindness https://t.co/ptKbLOYBv0","2019-11-15 02:59 +0000","300.0","17.0","0.056666666666666664","1.0","0.0","4.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","10","10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1195099428488728576","https://twitter.com/livelessful/status/1195099428488728576","stomp on those crunchy lookin leaves 🍁 like there’s no tomorrow. because honestly no one actually knows if there will be a tomorrow, we all just assume it’ll happen. make the most of your time","2019-11-14 22:01 +0000","589.0","57.0","0.0967741935483871","4.0","2.0","17.0","15.0","0.0","0.0","19.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1195052346335801344","https://twitter.com/livelessful/status/1195052346335801344","eat balanced meals. u need more than pasta and coffee in order to acheieve greatness","2019-11-14 18:54 +0000","387.0","22.0","0.056847545219638244","1.0","0.0","11.0","5.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194973177325203457","https://twitter.com/livelessful/status/1194973177325203457","if you wake up on the wrong side of the bed, go back to sleep and wake up on the other side. simple as that","2019-11-14 13:39 +0000","466.0","29.0","0.06223175965665236","3.0","1.0","16.0","6.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194972215013494786","https://twitter.com/livelessful/status/1194972215013494786","@sassyarcherboy Lmaooo yeah honestly probably a good idea","2019-11-14 13:35 +0000","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194835407827021825","https://twitter.com/livelessful/status/1194835407827021825","love deeply and forgive those who hurt you (even if you think they suck)","2019-11-14 04:32 +0000","458.0","15.0","0.03275109170305677","2.0","0.0","9.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194808963839221761","https://twitter.com/livelessful/status/1194808963839221761","legit just be a good person","2019-11-14 02:47 +0000","336.0","19.0","0.05654761904761905","1.0","0.0","14.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194784534514077698","https://twitter.com/livelessful/status/1194784534514077698","invest in some good lighting https://t.co/L0OOUQxXgS","2019-11-14 01:10 +0000","390.0","72.0","0.18461538461538463","0.0","0.0","7.0","0.0","0.0","0.0","35.0","0.0","0","0","0","0","0","30","30","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194777867126751232","https://twitter.com/livelessful/status/1194777867126751232","*not a tip on how to achieve zen*

honestly 30% of you guys aren’t my friends anymore https://t.co/0dextKSlCA","2019-11-14 00:43 +0000","332.0","63.0","0.1897590361445783","0.0","0.0","5.0","5.0","0.0","0.0","4.0","0.0","0","0","0","0","0","49","49","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194738158451273730","https://twitter.com/livelessful/status/1194738158451273730","reduce reuse and recycle. when mama nature is at peace you will be too","2019-11-13 22:05 +0000","310.0","11.0","0.035483870967741936","0.0","0.0","5.0","5.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194733677525245952","https://twitter.com/livelessful/status/1194733677525245952","you see a dog? pet them. you see see a squirrel? pet them. you see a homie? pet them. nobody can refuse a good back rub","2019-11-13 21:48 +0000","520.0","28.0","0.05384615384615385","5.0","0.0","13.0","4.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194706608707842053","https://twitter.com/livelessful/status/1194706608707842053","be yourself bro. anything else is plagiarism and you signed the academic integrity policy","2019-11-13 20:00 +0000","289.0","23.0","0.07958477508650519","0.0","0.0","15.0","4.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194625709987319808","https://twitter.com/livelessful/status/1194625709987319808","@KristineSpragu8 love to hear it 💛","2019-11-13 14:38 +0000","35.0","3.0","0.08571428571428572","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194597229526503424","https://twitter.com/livelessful/status/1194597229526503424","never go to class if it is below freezing","2019-11-13 12:45 +0000","424.0","20.0","0.04716981132075472","1.0","0.0","13.0","3.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194465368137502721","https://twitter.com/livelessful/status/1194465368137502721","check out the bottom left corner https://t.co/IaORijrXGh","2019-11-13 04:01 +0000","404.0","75.0","0.18564356435643564","0.0","0.0","7.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","64","64","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194450528757067776","https://twitter.com/livelessful/status/1194450528757067776","release all of the sounds trapped in your ~mind~ https://t.co/erm0zvLDIA","2019-11-13 03:02 +0000","395.0","46.0","0.11645569620253164","0.0","0.0","9.0","3.0","0.0","0.0","6.0","0.0","0","0","0","0","0","95","28","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194412125713813506","https://twitter.com/livelessful/status/1194412125713813506","*not a tip on how to achieve zen* 
Is there anything we can do to make this account better?","2019-11-13 00:30 +0000","324.0","23.0","0.07098765432098765","0.0","1.0","2.0","5.0","0.0","0.0","15.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194397697513607169","https://twitter.com/livelessful/status/1194397697513607169","watch chiropractor videos","2019-11-12 23:32 +0000","346.0","18.0","0.05202312138728324","0.0","1.0","4.0","4.0","0.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194379578623614976","https://twitter.com/livelessful/status/1194379578623614976","If you're feeling overwhelmed, take a 30 second time-out and just breathe. Everything is going to be just fine :)","2019-11-12 22:20 +0000","347.0","15.0","0.043227665706051875","2.0","0.0","9.0","3.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194320966748385282","https://twitter.com/livelessful/status/1194320966748385282","@valeriazamare dm’s are always open 💛","2019-11-12 18:28 +0000","68.0","1.0","0.014705882352941176","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194106936666525697","https://twitter.com/livelessful/status/1194106936666525697","take a second and honestly turn notifications on for this account. you guys are either overwhelmed w this account and I should probably stop or are unnecessarily missing out on some banger tips on how to achieve zen","2019-11-12 04:17 +0000","315.0","17.0","0.05396825396825397","0.0","0.0","8.0","8.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194104156652527616","https://twitter.com/livelessful/status/1194104156652527616","just take a second to breathe. you’re doing alright :)","2019-11-12 04:06 +0000","510.0","27.0","0.052941176470588235","3.0","0.0","11.0","7.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194015477980422144","https://twitter.com/livelessful/status/1194015477980422144","if you find joy in something, keep doing it. unless it’s drowning your sorrows with booze. it’s probably not a good idea to keep doing that :/","2019-11-11 22:14 +0000","304.0","9.0","0.029605263157894735","0.0","0.0","7.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1193930483081601024","https://twitter.com/livelessful/status/1193930483081601024","be thankful for the people who love you. if you think nobody loves you, you’re probably right but still","2019-11-11 16:36 +0000","406.0","29.0","0.07142857142857142","3.0","0.0","10.0","3.0","0.0","0.0","13.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1193674459854594049","https://twitter.com/livelessful/status/1193674459854594049","never go grocery shopping alone. always ask a homie 😤","2019-11-10 23:39 +0000","274.0","11.0","0.040145985401459854","0.0","0.0","6.0","4.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1193583581085519872","https://twitter.com/livelessful/status/1193583581085519872","drink more water","2019-11-10 17:37 +0000","262.0","10.0","0.03816793893129771","0.0","0.0","5.0","2.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1193026259950997505","https://twitter.com/livelessful/status/1193026259950997505","tell someone you love them. even if it’s your goldfish. nobody is mad when they hear someone loves them. if they do get mad they’re probably an alien. or a stone cold bitch who doesn’t deserve your love anyway.","2019-11-09 04:43 +0000","709.0","21.0","0.029619181946403384","3.0","0.0","9.0","3.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1192844301144875009","https://twitter.com/livelessful/status/1192844301144875009","don’t do cocaine, straight up","2019-11-08 16:40 +0000","254.0","10.0","0.03937007874015748","0.0","0.0","6.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1192662884419063809","https://twitter.com/livelessful/status/1192662884419063809","eat dino nuggets","2019-11-08 04:39 +0000","232.0","5.0","0.021551724137931036","0.0","0.0","4.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1192662767477633024","https://twitter.com/livelessful/status/1192662767477633024","each night, thank the dinosaurs for walking so that we could run 🙌🙏","2019-11-08 04:38 +0000","343.0","6.0","0.01749271137026239","1.0","0.0","4.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1192645429869137921","https://twitter.com/livelessful/status/1192645429869137921","bundle up in a freakin blanket","2019-11-08 03:30 +0000","207.0","3.0","0.014492753623188406","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1192505237430587394","https://twitter.com/livelessful/status/1192505237430587394","always play high pressure defense https://t.co/BXd0TMH1kr","2019-11-07 18:12 +0000","398.0","12.0","0.03015075376884422","0.0","0.0","7.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1192285296207024128","https://twitter.com/livelessful/status/1192285296207024128","don’t kill ppl, straight up, big nono","2019-11-07 03:39 +0000","326.0","17.0","0.05214723926380368","0.0","0.0","11.0","1.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1192126878313787394","https://twitter.com/livelessful/status/1192126878313787394","every once in a while, send yourself a package to pretend like you have friends","2019-11-06 17:09 +0000","326.0","15.0","0.046012269938650305","0.0","0.0","8.0","4.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1191937947987259398","https://twitter.com/livelessful/status/1191937947987259398","wear your retainer","2019-11-06 04:38 +0000","283.0","11.0","0.038869257950530034","1.0","0.0","4.0","2.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1191927654477443077","https://twitter.com/livelessful/status/1191927654477443077","kiss ~and I cannot stress this enough~ your homies goodnight","2019-11-06 03:57 +0000","255.0","12.0","0.047058823529411764","0.0","0.0","8.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1191892883508465664","https://twitter.com/livelessful/status/1191892883508465664","watch The Real Bros of Simi Valley (on YouTube) https://t.co/VVH2CXV5sA","2019-11-06 01:39 +0000","753.0","83.0","0.1102257636122178","1.0","0.0","8.0","2.0","0.0","0.0","6.0","0.0","0","0","0","0","0","66","66","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1191885378338336768","https://twitter.com/livelessful/status/1191885378338336768","eat fruit","2019-11-06 01:09 +0000","158.0","6.0","0.0379746835443038","0.0","0.0","2.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1191866964999847936","https://twitter.com/livelessful/status/1191866964999847936","don’t worry about the sun setting at 11 am. it’s fine. you’re fine. everything is just fine.","2019-11-05 23:56 +0000","730.0","39.0","0.05342465753424658","4.0","0.0","16.0","13.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1191521680545525760","https://twitter.com/livelessful/status/1191521680545525760","work on yo-self https://t.co/9e58re6Bmz","2019-11-05 01:04 +0000","302.0","46.0","0.152317880794702","0.0","0.0","7.0","2.0","0.0","0.0","4.0","0.0","0","0","0","0","0","33","33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1191504214083723267","https://twitter.com/livelessful/status/1191504214083723267","only eat cereal at night","2019-11-04 23:55 +0000","226.0","5.0","0.022123893805309734","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1191500620081053698","https://twitter.com/livelessful/status/1191500620081053698","@bianca_agh straight up","2019-11-04 23:40 +0000","54.0","8.0","0.14814814814814814","0.0","0.0","1.0","5.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1191500281365835776","https://twitter.com/livelessful/status/1191500281365835776","straight up just don’t be a dickhead","2019-11-04 23:39 +0000","374.0","15.0","0.040106951871657755","1.0","0.0","6.0","3.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1191495666331197440","https://twitter.com/livelessful/status/1191495666331197440","don’t give into to peer pressure. unless u a lil b*tch.","2019-11-04 23:21 +0000","324.0","8.0","0.024691358024691357","1.0","0.0","6.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1191474100096647168","https://twitter.com/livelessful/status/1191474100096647168","don’t smoke cigs inside OR outside","2019-11-04 21:55 +0000","407.0","16.0","0.03931203931203931","1.0","0.0","9.0","5.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1191092194565906433","https://twitter.com/livelessful/status/1191092194565906433","never go to class if it is raining. or if you are tired.","2019-11-03 20:38 +0000","233.0","11.0","0.04721030042918455","1.0","0.0","6.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1190856684232695808","https://twitter.com/livelessful/status/1190856684232695808","invest in yourself (and the stock market, particularly large companies that grow at a constant reliable rate)","2019-11-03 05:02 +0000","291.0","15.0","0.05154639175257732","0.0","0.0","6.0","3.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1190774117429129217","https://twitter.com/livelessful/status/1190774117429129217","cancel those plans you made but never wanted to go to in the first place https://t.co/aACA1Ab1yw","2019-11-02 23:34 +0000","285.0","33.0","0.11578947368421053","0.0","0.0","4.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","26","26","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1190710668053434375","https://twitter.com/livelessful/status/1190710668053434375","@erickmiguel26 lmao you might be doing it wrong then. You gotta make sure you drink water before you cry so you don’t become dehydrated","2019-11-02 19:22 +0000","88.0","3.0","0.03409090909090909","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1190670230231625733","https://twitter.com/livelessful/status/1190670230231625733","ask yourself wwsdd (what would snoop dogg do) https://t.co/FLJQQaNIxZ","2019-11-02 16:41 +0000","1376.0","268.0","0.19476744186046513","1.0","0.0","17.0","3.0","0.0","0.0","18.0","0.0","0","0","0","0","0","229","229","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1190494269980712961","https://twitter.com/livelessful/status/1190494269980712961","cry yourself to sleep lmao","2019-11-02 05:02 +0000","295.0","41.0","0.13898305084745763","0.0","0.0","10.0","9.0","0.0","0.0","22.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1190448597726375936","https://twitter.com/livelessful/status/1190448597726375936","pray for your dog’s (and your dawg’s) safety and well-being","2019-11-02 02:00 +0000","217.0","8.0","0.03686635944700461","0.0","0.0","6.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1190447391876497408","https://twitter.com/livelessful/status/1190447391876497408","hydrate","2019-11-02 01:55 +0000","150.0","3.0","0.02","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1190390496365023233","https://twitter.com/livelessful/status/1190390496365023233","19; do whatever the fuck makes u feel good","2019-11-01 22:09 +0000","163.0","4.0","0.024539877300613498","0.0","0.0","3.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1190302255276265473","https://twitter.com/livelessful/status/1190302255276265473","18; realize that it’s okay to be a potato some days","2019-11-01 16:19 +0000","180.0","3.0","0.016666666666666666","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1190301595524911104","https://twitter.com/livelessful/status/1190301595524911104","17; open the windows in your room for fresh air","2019-11-01 16:16 +0000","186.0","5.0","0.026881720430107527","0.0","1.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1190076324007817217","https://twitter.com/livelessful/status/1190076324007817217","16; find a hobby 

https://t.co/tPrwerkMVj","2019-11-01 01:21 +0000","156.0","8.0","0.05128205128205128","0.0","0.0","4.0","0.0","3.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
